29.12256389878 0.3232430530917 0.8324936199606   -0.001860693689301 -0.002285109517451   -3.767471121179 29.4437902806   0.9066425070901 -0.024945569514   
29.18539575185 0.3145451315946 0.8344973076043   -0.001866162809515 -0.002295902664783   -4.133952720388 29.377663681   0.9079353337397 -0.02261547583713   
29.24822760492 0.305786320156 0.8364015399765   -0.00187131647144 -0.002306729105508   -4.501806587167 29.30581405239   0.909255765073 -0.02028831487237   
29.31105945799 0.296967839433 0.8382044205449   -0.001876151471487 -0.002317586560123   -4.870935953134 29.22817543324   0.910603703458 -0.01796398505054   
29.37389131106 0.2880909964101 0.839904012137   -0.001880664269399 -0.00232847253176   -5.241241697924 29.14468291693   0.9119791003826 -0.01564239609398   
29.43672316414 0.2791571237598 0.8414983507823   -0.001884850898862 -0.002339384470347   -5.612624141719 29.05527183699   0.9133819642536 -0.01332346448745   
29.49955501721 0.2701675666731 0.8429855083965   -0.001888707292129 -0.002350319671314   -5.984980970191 28.9598809916   0.9148123263236 -0.01100710662223   
29.56238687028 0.2611238187795 0.8443635784126   -0.00189222989699 -0.00236127453033   -6.35820223682 28.85845554991   0.9162701933576 -0.008693228419758   
29.62521872335 0.2520276209444 0.8456306184614   -0.001895415983641 -0.002372244197908   -6.732169603926 28.75094525526   0.9177555276427 -0.006381714469476   
29.68805057642 0.2428808757788 0.8467846703495   -0.00189826346865 -0.002383223222024   -7.106760533235 28.63730121686   0.9192682486901 -0.004072423157882   
29.7508824295 0.2336855286903 0.8478238429627   -0.001900770702384 -0.002394206220502   -7.481850702381 28.5174764969   0.9208082266073 -0.001765189726475   
29.81371428257 0.2244435901528 0.8487463394457   -0.001902936496281 -0.002405187798215   -7.857312491422 28.39142853376   0.9223752703079 0.0005401672916887   
29.87654613564 0.2151571952297 0.8495504102593   -0.001904760065989 -0.002416162415881   -8.233015030084 28.25911791463   0.9239691417265 0.002843839708976   
29.93937798871 0.2058285235291 0.850234328884   -0.001906240585555 -0.002427124949474   -8.6088282339 28.12050444705   0.9255895992899 0.005146021864125   
30.00220984178 0.1964596616299 0.8507964261934   -0.001907376677808 -0.002438071233666   -8.984625403189 27.97554668293   0.9272364342221 0.007446900828527   
30.06504169485 0.1870526142665 0.8512351085319   -0.001908166367711 -0.002448997655315   -9.360280512328 27.82420582662   0.9289094750652 0.009746649779229   
30.12787354793 0.1776094408302 0.8515488142283   -0.001908607437455 -0.002459900312014   -9.735664442999 27.66644809951   0.9306085786621 0.01204542945928   
30.190705401 0.1681323096184 0.8517359689759   -0.001908697663757 -0.002470774827981   -10.11064510454 27.50224277917   0.9323336320378 0.0143433953597   
30.25353725407 0.1586234311906 0.8517950022609   -0.001908434793127 -0.002481616668206   -10.48508908649 27.3315608048   0.934084553985 0.01664070454885   
30.31636910714 0.1490850481996 0.8517243949714   -0.001907816666219 -0.002492420971548   -10.85886016511 27.15437791626   0.9358612706214 0.01893752056855   
30.37920096021 0.1395195522897 0.8515226961566   -0.00190684169803 -0.002503181939381   -11.23181618227 26.97067828655   0.9376636723962 0.02123401921791   
30.44203281329 0.1299295632124 0.8511885111634   -0.001905509273384 -0.002513892812339   -11.60380940284 26.78045310297   0.9394915890869 0.02353039471577   
30.50486466636 0.1203178452703 0.8507205083136   -0.001903819597848 -0.002524546665264   -11.97469035493 26.58369622235   0.9413447974318 0.02582686093467   
30.56769651943 0.110687180734 0.8501174531999   -0.001901773233966 -0.002535137015491   -12.34431016422 26.38040328298   0.9432230367081 0.02812364502454   
30.6305283725 0.1010403635196 0.8493782299756   -0.001899370888583 -0.00254565764571   -12.71251953535 26.17057458431   0.9451260102529 0.03042097804063   
30.69336022557 0.09138026213696 0.8485018232142   -0.001896613494132 -0.002556102341342   -13.07916801025 25.95421578272   0.9470533874091 0.03271908850376   
30.75619207864 0.08170979228825 0.8474872820881   -0.001893502103725 -0.002566465237277   -13.44410591427 25.73133425734   0.9490048292961 0.03501819894955   
30.81902393172 0.07203180543722 0.8463337015711   -0.001890037445485 -0.002576741247564   -13.80718616202 25.50193654891   0.9509800271271 0.03731852211082   
30.88185578479 0.06234905567278 0.8450402258731   -0.00188621963345 -0.002586925731408   -14.16826280506 25.26603120329   0.952978717977 0.03962025720795   
30.94468763786 0.05266429978964 0.8436060537915   -0.001882048449728 -0.002597013676624   -14.52718808225 25.02363328858   0.955000668388 0.04192359104387   
31.00751949093 0.04298039405381 0.8420304335578   -0.001877523881558 -0.002606999395311   -14.88381170176 24.77476463796   0.957045653515 0.04422870531806   
31.070351344 0.03330027672503 0.8403126585467   -0.001872646322803 -0.0026168768902   -15.23798233607 24.5194508248   0.9591134537097 0.04653578513056   
31.13318319707 0.02362691150241 0.8384520834787   -0.001867416433534 -0.002626640065597   -15.58954826318 24.2577208724   0.961203853866 0.04884502309349   
31.19601505015 0.01396331499495 0.836448161755   -0.001861835175684 -0.002636282384369   -15.93835629603 23.98961094341   0.9633166219132 0.05115661956732   
31.25884690322 0.00431263900129 0.8343004798132   -0.001855904202899 -0.002645796636678   -16.2842514754 23.71516648286   0.9654514758782 0.05347078283431   
31.32167875629 -0.005321823043991 0.8320087637171   -0.001849626120753 -0.002655175426521   -16.62707898261 23.43443915492   0.967608072444 0.05578772957246   
31.38451060936 -0.0149367322576 0.8295728618153   -0.001843004188396 -0.002664411904873   -16.96668632941 23.1474825008   0.9697860270502 0.05810768183529   
31.44734246243 -0.02452878866626 0.8269927306235   -0.001836041750316 -0.002673499901273   -17.30292357792 22.85435187656   0.971984938934 0.06043085916871   
31.51017431551 -0.03409472211816 0.8242684372702   -0.001828742009264 -0.002682433496934   -17.63564231711 22.55510763702   0.9742043968247 0.06275747024036   
31.57300616858 -0.04363125032236 0.8214001584283   -0.001821108216809 -0.002691206826152   -17.96469548913 22.24981590448   0.9764439759404 0.06508770918934   
31.63583802165 -0.05313509844653 0.8183881526869   -0.001813143771107 -0.002699814376381   -18.28993814268 21.93854543054   0.9787032512863 0.06742175663088   
31.69866987472 -0.06260306280595 0.8152327205907   -0.001804851929187 -0.002708251158829   -18.61122740203 21.62136539185   0.9809818252476 0.0697597813657   
31.76150172779 -0.07203202365224 0.8119341928526   -0.001796235513218 -0.002716512259723   -18.92842123533 21.29834786006   0.9832793404905 0.07210194117894   
31.82433358086 -0.08141888020584 0.8084929601595   -0.001787297106504 -0.002724592221948   -19.24137764276 20.96957196293   0.9855954627686 0.07444838520566   
31.88716543394 -0.09076048520538 0.8049095103262   -0.001778039612129 -0.002732484994884   -19.54995536473 20.63512444025   0.9879298535866 0.07679925965386   
31.94999728701 -0.100053646239 0.8011844365086   -0.001768466576103 -0.002740184406153   -19.85401509331 20.29509658692   0.9902821602536 0.07915471406068   
32.01282914008 -0.1092951640497 0.7973184274043   -0.001758582020069 -0.00274768444433   -20.15341982812 19.94958250096   0.9926520220264 0.08151490356803   
32.07566099315 -0.1184818390445 0.7933122791777   -0.001748390185803 -0.002754979054858   -20.44803478883 19.59868111704   0.995039068246 0.08387998630324   
32.13849284622 -0.1276104405183 0.7891669356358   -0.001737895642641 -0.002762061961137   -20.73772813129 19.24249864392   0.9974428991154 0.08625011899948   
32.2013246993 -0.1366776961374 0.784883514114   -0.001727103611016 -0.002768927005159   -21.02237228552 18.88114733134   0.9998630693343 0.08862545351849   
32.26415655237 -0.1456803332937 0.7804632813136   -0.00171601997469 -0.00277556870851   -21.30184440176 18.51474172764   1.002299096511 0.09100613361108   
32.32698840544 -0.1546151358244 0.7759076007005   -0.001704650829167 -0.002781982378826   -21.57602539939 18.1433970589   1.004750487557 0.09339229040441   
32.38982025851 -0.1634789662248 0.7712179038744   -0.001693002021159 -0.002788163673431   -21.84479897308 17.76723130526   1.007216756501 0.09578403760757   
32.45265211158 -0.1722687538274 0.7663957006453   -0.001681079143379 -0.002794108220068   -22.10805176261 17.38636755917   1.009697421933 0.09818146941862   
32.51548396465 -0.1809814868446 0.7614425891146   -0.001668887858201 -0.002799811716426   -22.36567397832 17.0009332943   1.012192000039 0.1005846624757   
32.57831581773 -0.1896142254658 0.7563602309742   -0.001656434035535 -0.002805270188151   -22.61755904405 16.61105777993   1.014700012317 0.1029936803596   
32.6411476708 -0.1981641149189 0.7511503127246   -0.001643723507444 -0.002810479862983   -22.86360247428 16.21687141226   1.017221003279 0.1054085782741   
32.70397952387 -0.2066283758927 0.745814542947   -0.001630761812435 -0.002815436708365   -23.10370173677 15.81850788388   1.019754546168 0.1078294070214   
32.76681137694 -0.2150042794831 0.7403546976567   -0.001617554354261 -0.002820136216015   -23.33775785778 15.41610615543   1.022300227088 0.1102562163484   
32.82964323001 -0.2232891292982 0.734772669616   -0.001604106872029 -0.002824573737583   -23.56567727268 15.00980956326   1.024857623154 0.1126890570841   
32.89247508309 -0.2314802589078 0.7290704762878   -0.001590425712925 -0.002828744978764   -23.78737211915 14.59976327177   1.027426295542 0.1151279810348   
32.95530693616 -0.2395750359443 0.7232502351037   -0.001576517642079 -0.002832646105545   -24.00275931665 14.18611326352   1.030005798062 0.1175730384101   
33.01813878923 -0.2475708664234 0.7173141522889   -0.001562389490922 -0.002836273485766   -24.21176037089 13.76900771323   1.032595683285 0.1200242736664   
33.0809706423 -0.2554652027137 0.7112645457376   -0.00154804810732 -0.002839623576324   -24.41430261739 13.34859842718   1.035195494142 0.1224817205639   
33.14380249537 -0.2632555565629 0.705103869182   -0.001533500638735 -0.002842693217148   -24.6103202698 12.92504021843   1.037804750504 0.1249453967956   
33.20663434844 -0.2709395115408 0.6988346952274   -0.001518754721681 -0.002845479977771   -24.79975350421 12.49848907051   1.040422948669 0.1274152991545   
33.26946620152 -0.2785147306951 0.6924596595632   -0.001503818252669 -0.002847982072377   -24.98254617173 12.06910142262   1.043049577762 0.1298914015104   
33.33229805459 -0.285978967789 0.6859814140249   -0.001488698934297 -0.002850197885258   -25.15864455682 11.63703529728   1.045684137175 0.13237365688   
33.39512990766 -0.293330084014 0.679402621609   -0.001473404078075 -0.002852125624518   -25.32799823527 11.20245138856   1.04832614054 0.1348620025423   
33.45796176073 -0.3005660654441 0.6727259805951   -0.001457940828797 -0.00285376342852   -25.49056164829 10.76551262633   1.050975106946 0.1373563646978   
33.5207936138 -0.3076850156837 0.6659542304009   -0.001442316492063 -0.002855109665134   -25.64629403866 10.32638238657   1.053630557469 0.1398566623165   
33.58362546687 -0.3146851403534 0.6590901312244   -0.001426538520741 -0.002856162953561   -25.7951582478 9.885223653959   1.05629202214 0.1423628104579   
33.64645731995 -0.3215647204456 0.6521364355388   -0.001410614217006 -0.002856921863875   -25.9371198974 9.442198949397   1.058959055118 0.1448747267934   
33.70928917302 -0.3283221305243 0.6450959052432   -0.001394550488146 -0.002857384708589   -26.07214937265 8.997471261129   1.061631233613 0.1473923352189   
33.77212102609 -0.3349558296761 0.63797134801   -0.00137835409306 -0.002857549783601   -26.20022370065 8.551202936275   1.064308150474 0.1499155674752   
33.83495287916 -0.3414643882212 0.6307656679744   -0.001362031991004 -0.002857415822262   -26.32132823781 8.103555755975   1.066989392579 0.1524443530157   
33.89778473223 -0.347846416265 0.6234818508571   -0.001345591661761 -0.002856982253048   -26.43545405245 7.65468931845   1.069674545969 0.1549786138329   
33.96061658531 -0.3541006012318 0.6161229529836   -0.001329040717884 -0.002856248940433   -26.54259777041 7.204763678629   1.072363190739 0.1575182531897   
34.02344843838 -0.360225641945 0.608692054745   -0.001312386807778 -0.002855215966118   -26.64275933549 6.753937799256   1.075054921614 0.1600631623871   
34.08628029145 -0.3662203827674 0.6011922915336   -0.001295637225306 -0.002853883473508   -26.73594602979 6.302372788691   1.077749324421 0.1626132098187   
34.14911214452 -0.3720837266213 0.593626841111   -0.00127879963374 -0.0028522521559   -26.82216974688 5.850227761952   1.080445984944 0.1651682486373   
34.21194399759 -0.3778147519795 0.5859989437141   -0.001261881757163 -0.002850323083088   -26.90144915665 5.39766423705   1.083144461536 0.1677280973185   
34.27477585066 -0.3834125616274 0.5783118341924   -0.00124489190717 -0.002848097911465   -26.97380327655 4.944841297627   1.085844315932 0.1702925596019   
34.33760770374 -0.388876397529 0.5705687118802   -0.001227837781906 -0.002845577835009   -27.03925441888 4.491920948656   1.088545108975 0.1728614174981   
34.40043955681 -0.3942055900158 0.5627727082542   -0.001210726959181 -0.002842764189296   -27.09782602516 4.039061058736   1.091246424743 0.1754344659541   
34.46327140988 -0.3993996207565 0.5549269073427   -0.001193566199631 -0.002839657684244   -27.14954702319 3.58641972315   1.093947861324 0.1780114988328   
34.52610326295 -0.4044581528659 0.5470343799433   -0.001176362491449 -0.002836259885847   -27.1944511989 3.134148752461   1.096649023178 0.1805923276771   
34.58893511602 -0.4093808633863 0.539098179753   -0.001159122684737 -0.002832572008357   -27.2325753135 2.682399067269   1.099349534905 0.1831767590563   
34.6517669691 -0.4141676051618 0.5311213368424   -0.001141853558342 -0.002828595996987   -27.26396046294 2.231316154839   1.102049030735 0.1857646149712   
34.71459882217 -0.4188181447734 0.5231068398953   -0.001124561530847 -0.002824333111469   -27.28864894303 1.781043533991   1.104747190032 0.1883557223536   
34.77743067524 -0.4233324824895 0.5150576476652   -0.001107252346225 -0.002819785105576   -27.30669082694 1.331718828269   1.107443707733 0.1909499249852   
34.84026252831 -0.4277106013244 0.5069767531615   -0.001089931969339 -0.002814953917895   -27.31814089533 0.8834765862786   1.110138302146 0.1935470585465   
34.90309438138 -0.4319526280358 0.4988671846467   -0.001072606405793 -0.002809842152284   -27.32306097424 0.4364484405714   1.112830688545 0.1961469409781   
34.96592623445 -0.436058726888 0.490732032779   -0.00105528229968 -0.002804453125052   -27.32151679499 -0.009234497876747   1.115520573112 0.1987493582269   
35.02875808753 -0.4400290185284 0.4825743835105   -0.001037966320751 -0.002798789897247   -27.31357536018 -0.4534405286312   1.11820767056 0.2013540690991   
35.0915899406 -0.443863812361 0.4743972866615   -0.001020664831363 -0.002792855953617   -27.29930826493 -0.8960401661611   1.120891686621 0.2039608209737   
35.15442179367 -0.4475633982337 0.466203768993   -0.001003384194732 -0.00278665441711   -27.27878883336 -1.336904247841   1.123572335947 0.2065693430898   
35.21725364674 -0.4511283066746 0.4579968057384   -0.0009861305471458 -0.002780188989148   -27.25209550376 -1.77590737173   1.126249317038 0.2091793582511   
35.28008549981 -0.454559125641 0.4497793749274   -0.000968910473443 -0.002773463594683   -27.21930881332 -2.212923857086   1.12892231268 0.2117905651597   
35.34291735289 -0.4578564737858 0.441554381151   -0.000951730482796 -0.002766481967404   -27.18050863248 -2.647830139864   1.131591007751 0.2144026628042   
35.40574920596 -0.4610211287671 0.4333246199313   -0.0009345965431826 -0.002759247868368   -27.13577614473 -3.080506603891   1.134255089527 0.2170153668941   
35.46858105903 -0.4640538385511 0.425092776805   -0.0009175140849061 -0.002751764350003   -27.08519153719 -3.510838156478   1.136914279567 0.2196284196019   
35.5314129121 -0.4669555616035 0.4168613961068   -0.000900487653749 -0.002744034724861   -27.02883810213 -3.938719158441   1.139568325014 0.2222416042676   
35.59424476517 -0.4697273257038 0.4086329936511   -0.0008835217126751 -0.002736062491291   -26.96680271383 -4.364048339237   1.142216992462 0.2248547092277   
35.65707661824 -0.4723701539218 0.4004100516909   -0.0008666207587509 -0.002727851315673   -26.89917330491 -4.786729698541   1.144860075024 0.2274675309567   
35.71990847132 -0.4748851676334 0.3921950139933   -0.0008497890653597 -0.002719405265337   -26.82604084727 -5.206671407915   1.147497380568 0.2300798661943   
35.78274032439 -0.4772733910405 0.3839903075009   -0.0008330308200724 -0.002710728029857   -26.74749678971 -5.623783887222   1.150128749719 0.2326915079857   
35.84557217746 -0.4795359361172 0.3757982723499   -0.0008163496612076 -0.002701823536041   -26.66363474435 -6.037984726247   1.152754053077 0.235302264539   
35.90840403053 -0.4816740093121 0.3676212460985   -0.0007997491454387 -0.002692696038106   -26.57455371199 -6.449193759813   1.155373170407 0.2379119202524   
35.9712358836 -0.4836888036014 0.3594615971832   -0.000783233317068 -0.002683350086206   -26.48035537836 -6.857332067992   1.157985984509 0.2405202282309   
36.03406773667 -0.485581631393 0.3513216944739   -0.0007668065166542 -0.002673790885936   -26.381144967 -7.262321429189   1.160592358993 0.243126906902   
36.09689958975 -0.4873537742261 0.3432039315282   -0.0007504734852778 -0.00266402346245   -26.27702912291 -7.664080410997   1.163192138427 0.2457316339518   
36.15973144282 -0.4890065244631 0.3351106113216   -0.0007342388157253 -0.002654052667156   -26.16811248059 -8.062530757007   1.165785163829 0.2483340954065   
36.22256329589 -0.4905413197203 0.327043913235   -0.0007181065155995 -0.002643883302629   -26.05450076156 -8.457597890655   1.168371268719 0.2509339866624   
36.28539514896 -0.4919596312176 0.3190059422858   -0.0007020804521864 -0.002633519915117   -25.93629985215 -8.849210058203   1.170950284138 0.2535310090624   
36.34822700203 -0.4932630427752 0.3109986951258   -0.0006861643299188 -0.002622967364905   -25.81361502883 -9.237301356237   1.173522037335 0.2561248839787   
36.41105885511 -0.4944532107386 0.3030241098753   -0.0006703617220719 -0.002612230475302   -25.68655256773 -9.62180722938   1.176086346105 0.2587153302243   
36.47389070818 -0.4955317304559 0.2950840468482   -0.0006546760683507 -0.002601313671331   -25.55521544436 -10.00266691339   1.178643038987 0.2613020933763   
36.53672256125 -0.4965002428227 0.2871802012024   -0.0006391100156567 -0.002590221233797   -25.41970328255 -10.37982790033   1.181191972183 0.263884971445   
36.59955441432 -0.4973604116384 0.2793141530979   -0.0006236654297725 -0.002578957047664   -25.28011553374 -10.75324344992   1.183733036152 0.2664637919042   
36.66238626739 -0.4981138967569 0.271487394207   -0.0006083438474334 -0.00256752506391   -25.13655051077 -11.12287471166   1.186266161971 0.2690384131843   
36.72521812046 -0.4987624321818 0.2637013675896   -0.0005931466289769 -0.002555929711559   -24.98910864238 -11.48868782487   1.18879130827 0.2716086899646   
36.78804997354 -0.4993077232821 0.2559575605348   -0.0005780753999939 -0.002544175488732   -24.83789366084 -11.85064832821   1.19130844677 0.2741744399444   
36.85088182661 -0.4997514132797 0.2482574616377   -0.0005631320816653 -0.002532267079972   -24.68300846473 -12.20872418097   1.193817564535 0.2767354716817   
36.91371367968 -0.5000951597536 0.2406025148998   -0.0005483183846524 -0.002520209204635   -24.52455666548 -12.56288520968   1.196318661779 0.2792915809023   
36.97654553275 -0.5003406090847 0.232994137428   -0.0005336359085451 -0.00250800637818   -24.36264326915 -12.91310235237   1.198811747034 0.2818425466116   
37.03937738582 -0.5004894453691 0.2254336951615   -0.0005190863658546 -0.002495663467596   -24.19737318823 -13.25935036178   1.201296832612 0.2843881426165   
37.1022092389 -0.5005434433108 0.2179225391719   -0.0005046716113672 -0.002483185642651   -24.02885475895 -13.60160339184   1.203773915462 0.2869281030663   
37.16504109197 -0.5005043893823 0.2104620433928   -0.0004903939451058 -0.002470578074325   -23.85719838137 -13.93983326709   1.206242961909 0.2894621255392   
37.22787294504 -0.5003740685876 0.203053531643   -0.0004762559173468 -0.002457846014539   -23.68251160551 -14.27401330773   1.208703912635 0.2919899139867   
37.29070479811 -0.5001542876077 0.1956982238333   -0.0004622596639637 -0.002444994305384   -23.50489966593 -14.604118279   1.211156690917 0.2945111886019   
37.35353665118 -0.4998468484815 0.1883972106382   -0.0004484068055903 -0.002432027259856   -23.32446391088 -14.93012730514   1.213601214041 0.2970257120507   
37.41636850425 -0.4994535824978 0.1811514285417   -0.0004346984993997 -0.002418949166122   -23.14130060179 -15.25202688223   1.216037408539 0.2995333014548   
37.47920035733 -0.4989763717576 0.1739617146046   -0.0004211354220574 -0.002405764171675   -22.95550537239 -15.56980690014   1.218465210024 0.3020337888177   
37.5420322104 -0.4984170863568 0.166828862021   -0.0004077181587405 -0.002392476288922   -22.76717283913 -15.8834599003   1.220884559064 0.3045270185813   
37.60486406347 -0.4977775504178 0.1597536068858   -0.0003944472607679 -0.002379089592294   -22.57639368526 -16.19298265731   1.223295411776 0.307012863437   
37.66769591654 -0.4970595400673 0.1527366169893   -0.0003813228009634 -0.002365607783705   -22.38325639355 -16.49837464618   1.225697749551 0.3094912137547   
37.73052776961 -0.4962647733842 0.1457784840346   -0.0003683444114851 -0.002352034240195   -22.18784660319 -16.79964006615   1.228091585717 0.3119619892607   
37.79335962269 -0.4953949406531 0.13887972807   -0.0003555115260463 -0.002338372542999   -21.99024709374 -17.09678886769   1.230476974816 0.3144251303781   
37.85619147576 -0.4944517464974 0.1320408565087   -0.0003428234482249 -0.002324626410145   -21.79054325125 -17.38983203759   1.2328540036 0.316880545647   
37.91902332883 -0.493436900842 0.1252624190839   -0.0003302797997985 -0.002310799799582   -21.58882414536 -17.67877992276   1.235222768017 0.3193280983885   
37.9818551819 -0.4923520933256 0.1185450119069   -0.0003178807984132 -0.002296897119723   -21.38517985308 -17.96364237072   1.237583362865 0.3217676169257   
38.04468703497 -0.4911989918067 0.1118892481326   -0.0003056268251452 -0.002282922717464   -21.17970181305 -18.24442714711   1.239935875393 0.3241988947411   
38.10751888804 -0.4899792495902 0.1052957061225   -0.0002935182152767 -0.002268880706734   -20.9724808209 -18.52114241095   1.24228037767 0.3266217216736   
38.17035074112 -0.488694519642 0.09876489572959   -0.0002815553571715 -0.002254775318071   -20.76360443794 -18.79379919426   1.244616931725 0.3290359038199   
38.23318259419 -0.4873464877463 0.09229726670404   -0.0002697385036468 -0.002240610728355   -20.55315998948 -19.06240901326   1.246945589445 0.3314412383989   
38.29601444726 -0.48593688629 0.08589322612449   -0.0002580678596299 -0.002226391004755   -20.34123570307 -19.32698338155   1.249266376706 0.3338375128976   
38.35884630033 -0.4844674561308 0.0795531489881   -0.0002465438915194 -0.002212120347536   -20.12791753545 -19.58753491448   1.251579289415 0.3362245260042   
38.4216781534 -0.482939906527 0.07327736205049   -0.0002351669753283 -0.00219780266814   -19.9132882352 -19.8440764822   1.253884302314 0.3386020948091   
38.48451000647 -0.4813559067195 0.06706609215238   -0.0002239369653214 -0.002183441243974   -19.69742587576 -20.09662335924   1.256181375258 0.340970083214   
38.54734185955 -0.4797170767209 0.06091944288297   -0.000212853309188 -0.002169039080329   -19.48040100346 -20.34519639518   1.258470471275 0.3433284252662   
38.61017371262 -0.4780249908916 0.05483742081431   -0.0002019150178198 -0.002154598970505   -19.26227905065 -20.58982039861   1.260751579492 0.3456770947196   
38.67300556569 -0.4762812117876 0.04881996822446   -0.0001911206313445 -0.002140123436184   -19.04312452731 -20.8305224148   1.263024715339 0.3480160739812   
38.73583741876 -0.4744872885832 0.04286701134316   -0.0001804687206151 -0.002125615160663   -18.82300117288 -21.0673317755   1.265289913794 0.3503453471994   
38.79866927183 -0.4726447146374 0.03697850505018   -0.0001699580830964 -0.002111076991354   -18.60197213059 -21.30027805122   1.267547233591 0.3526648841006   
38.86150112491 -0.470754922293 0.03115441116459   -0.0001595873856863 -0.002096511525101   -18.38010054914 -21.52939053626   1.269796754962 0.3549746412826   
38.92433297798 -0.4688193002581 0.02539466415072   -0.0001493552104951 -0.002081921317621   -18.15744762135 -21.75470073436   1.272038575791 0.3572745843098   
38.98716483105 -0.4668391948411 0.01969918877581   -0.0001392602828784 -0.002067309160071   -17.9340727518 -21.97624179713   1.274272820729 0.3595646731042   
39.04999668412 -0.4648159446979 0.01406791266695   -0.0001293013150649 -0.002052677891677   -17.71003733262 -22.19404619924   1.276499638322 0.3618448296815   
39.11282853719 -0.4627509300802 0.008500769543057   -0.0001194771466121 -0.002038030554731   -17.48540611059 -22.40814586244   1.278719177197 0.364114935642   
39.17566039026 -0.4606455539195 0.00299773535941   -0.0001097871589866 -0.00202337062913   -17.2602459881 -22.61857145968   1.280931570378 0.3663748351749   
39.23849224334 -0.4585012020623 -0.002441178590888   -0.0001002310415158 -0.002008701580075   -17.03462504589 -22.82535112359   1.283136928125 0.3686243438605   
39.30132409641 -0.456319248873 -0.007816001196376   -9.080835803887e-05 -0.001994026532771   -16.80860973655 -23.02851280002   1.28533532629 0.3708632902898   
39.36415594948 -0.4541010526859 -0.01312683338301   -8.151863075293e-05 -0.001979348507166   -16.58226155878 -23.22808656371   1.287526809238 0.3730915453141   
39.42698780255 -0.4518479365267 -0.01837383506651   -7.236129201208e-05 -0.001964670347129   -16.3556375783 -23.42410350856   1.289711407699 0.3753090087995   
39.48981965562 -0.4495612178127 -0.02355724111859   -6.333538629995e-05 -0.001949994514686   -16.12879252217 -23.61659550422   1.291889141265 0.3775156006227   
39.5526515087 -0.4472422311041 -0.028677349322   -5.443978642759e-05 -0.001935323379386   -15.90177890401 -23.80559605848   1.294060011468 0.3797112642828   
39.61548336177 -0.4448922797561 -0.03373446497665   -4.567348574244e-05 -0.001920659291288   -15.67464670694 -23.99113896935   1.296224008631 0.3818959587481   
39.67831521484 -0.4425125978 -0.03872891228547   -3.703527673414e-05 -0.001906004160511   -15.44744279866 -24.17325796236   1.298381119928 0.3840696660412   
39.74114706791 -0.4401043619481 -0.04366108518367   -2.852354745042e-05 -0.001891359474015   -15.22020898136 -24.35198911869   1.300531332588 0.3862324169149   
39.80397892098 -0.4376686848565 -0.04853142535734   -2.013656501234e-05 -0.001876726663258   -14.99298167177 -24.52737117644   1.302674651994 0.3883842815535   
39.86681077405 -0.435206609397 -0.05334038513633   -1.187248459869e-05 -0.00186210706978   -14.7657948677 -24.69944354439   1.304811123371 0.390525331927   
39.92964262713 -0.4327191605939 -0.05808843558917   -3.729210135199e-06 -0.00184750195684   -14.53868316947 -24.86824616555   1.306940829606 0.392655622026   
39.9924744802 -0.4302073802218 -0.06277603385528   4.295231972136e-06 -0.00183291290846   -14.31168327281 -25.0338194142   1.309063878607 0.3947751743959   
40.05530633327 -0.4276722918605 -0.06740356377349   1.220239084823e-05 -0.001818341839945   -14.08483466622 -25.19620210691   1.311180398728 0.3968839646481   
40.11813818634 -0.4251148832835 -0.07197136517512   1.999368795819e-05 -0.001803790613523   -13.8581785508 -25.35543150776   1.313290528892 0.3989819376792   
40.18097003941 -0.4225361322407 -0.07647979358511   2.767055612181e-05 -0.001789261091399   -13.63175547397 -25.51154546045   1.315394404329 0.401069038124   
40.24380189249 -0.419937003826 -0.0809292048647   3.52341877237e-05 -0.001774755373576   -13.40560479907 -25.66458215588   1.317492158363 0.4031452066128   
40.30663374556 -0.4173184418931 -0.08531994253695   4.268562328054e-05 -0.00176027561188   -13.17976606925 -25.81457867186   1.319583928274 0.4052103633806   
40.36946559863 -0.4146814113251 -0.08965237713853   5.002601395024e-05 -0.001745823891911   -12.95427976969 -25.96157163343   1.321669842159 0.4072644141399   
40.4322974517 -0.4120269215188 -0.09392689778828   5.725641294686e-05 -0.001731402453588   -12.72918725198 -26.10559761171   1.323750001484 0.4093072561547   
40.49512930477 -0.4093559774422 -0.09814386838387   6.437759107631e-05 -0.001717013569952   -12.5045299288 -26.24669182085   1.325824476667 0.4113387813874   
40.55796115784 -0.4066695409829 -0.102303664358   7.139038672045e-05 -0.001702659109837   -12.28034664267 -26.38488864015   1.327893303803 0.4133589072497   
40.62079301092 -0.4039685412282 -0.1064067352234   7.829592726634e-05 -0.001688340536673   -12.05667078761 -26.52022380364   1.329956482083 0.4153676100747   
40.68362486399 -0.4012538658542 -0.1104535832287   8.509541325886e-05 -0.001674059153573   -11.83353012021 -26.65273427992   1.332013989522 0.4173649166279   
40.74645671706 -0.3985263394784 -0.1144447313005   9.179013378648e-05 -0.001659816008483   -11.61094846444 -26.78245688518   1.33406580662 0.4193508790687   
40.80928857013 -0.3957867534753 -0.1183807476204   9.838171693508e-05 -0.001645611826826   -11.38894716738 -26.90942877493   1.336111923175 0.4213255674677   
40.8721204232 -0.3930359016281 -0.1222622331679   0.0001048719622812 -0.001631447304618   -11.16754656472 -27.03368789087   1.338152335779 0.4232890587951   
40.93495227628 -0.3902745508626 -0.1260897565027   0.000111262518394 -0.001617323200022   -10.94676705881 -27.15527161049   1.340187053081 0.4252414193365   
